elapsed_s,scheduled_request_count,launched_request_count,dropped_max_inflight_count,inflight_count_max,client_backlog_or_schedule_miss,timeout_rate,fail_rate,target_offered_rps,cooling_condition,run_id,completion_realized_completed_rps,completion_completed_request_count,completion_successful_completion_count,completion_completion_success_fraction,completion_completion_timeout_fraction,completion_latency_p50,completion_latency_p95,completion_latency_p99,gpu_util_pct,gpu_mem_util_pct,gpu_memory_used_mib,gpu_power_w,gpu_temp_c,sm_clock_mhz,mem_clock_mhz,vm_cluster_semantic__namespace_total__cpu_cores_rate,vm_cluster_semantic__namespace_total__memory_working_set_bytes,vm_target_node_semantic__gpu_bound_features__gpu_compute__gpu_util_avg,vm_target_node_semantic__node_compute_features__cpu_compute__cpu_user_percent,vm_target_node_semantic__node_compute_features__cpu_compute__load1,vm_target_node_semantic__node_compute_features__cpu_compute__load5,vm_target_node_semantic__node_compute_features__ram_capacity__memory_usage_percent,vm_target_node_semantic__node_pressure_instant__cpu_usage_percent,vm_target_node_semantic__node_pressure_instant__load_average__load1,vm_target_node_semantic__node_pressure_instant__load_average__load5,vm_target_node_semantic__node_pressure_instant__mem_used_bytes
56,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.3210809933953,204.3210809933953,204.3210809933953,48.0,17.0,822.0,77.85,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,6.330749,1.59,1.06,7.106696527577572,9.3023248,1.59,1.06,4046151745.0
57,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,205.10667000780813,205.10667000780813,205.10667000780813,46.0,17.0,822.0,77.84,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,7.512953,1.59,1.06,7.106696527577572,10.6217611,1.59,1.06,4046946566.0
58,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,204.4535480090417,204.4535480090417,204.4535480090417,45.0,16.0,822.0,77.74,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,8.031088,1.59,1.06,7.106696527577572,12.0466325,1.59,1.06,4048055959.0
59,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level5_rps1.0_20260703_100041,1.0,1.0,1.0,1.0,0.0,207.1860209980514,207.1860209980514,207.1860209980514,44.0,16.0,822.0,77.61,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,7.441253,1.59,1.06,7.106696527577572,10.9660567,1.59,1.06,4053818933.0
0,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,191.82460250158329,203.35936564952132,204.38467792933807,56.0,21.0,822.0,229.47,62.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,6.976744,1.59,1.06,7.106696527577572,9.9483198,1.59,1.06,4054774185.0
1,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,203.8068960100645,203.8068960100645,203.8068960100645,19.0,7.0,822.0,76.78,60.0,1923.0,5005.0,0.259589300000016,1662214144.0,43.0,7.672302,1.59,1.06,7.106696527577572,10.9232771,1.5,1.06,4049854267.0
2,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,205.0318569963565,205.2984342983109,205.32213005848465,0.0,0.0,822.0,193.87,62.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,10.465116,1.59,1.06,7.106696527577572,16.0206716,1.5,1.06,4051517308.0
3,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,193.9981559989974,193.9981559989974,193.9981559989974,15.0,5.0,822.0,76.86,60.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,8.494208,1.59,1.06,7.106696527577572,12.0978113,1.5,1.06,4054785720.0
4,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.86997449188493,207.8810149454512,208.14866298576817,0.0,0.0,822.0,230.53,62.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,10.233161,1.5,1.06,7.135319754033631,13.3419698,1.5,1.06,4053061861.0
5,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,202.9474130104063,202.9474130104063,202.9474130104063,13.0,5.0,822.0,76.86,60.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,7.761966,1.5,1.06,7.135319754033631,12.0310479,1.5,1.06,4047834710.0
6,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,192.97665100020825,202.5938457954908,203.44870755507145,0.0,0.0,822.0,217.11,63.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,9.431525,1.5,1.06,7.135319754033631,12.7906978,1.54,1.07,4049924521.0
7,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,199.68558299297,199.68558299297,199.68558299297,9.0,3.0,822.0,76.86,60.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,7.078507,1.5,1.06,7.135319754033631,10.16731,1.54,1.07,4045324419.0
8,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,202.89083850366296,205.08724935134524,205.2824858711392,0.0,0.0,822.0,194.88,63.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,9.597925,1.5,1.06,7.135319754033631,12.8404671,1.54,1.07,4040859582.0
9,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,202.81740400241688,202.81740400241688,202.81740400241688,5.0,2.0,822.0,76.86,60.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,7.087629,1.5,1.06,7.135319754033631,10.4381448,1.54,1.07,4046287011.0
10,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,202.3595374994329,204.0343839507841,204.1832591909042,0.0,0.0,822.0,230.93,63.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,9.664948,1.5,1.06,7.135319754033631,13.0154638,1.54,1.07,4047429959.0
11,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,178.57335601001978,178.57335601001978,178.57335601001978,3.0,1.0,822.0,76.92,60.0,1923.0,5005.0,0.2009922999999673,1662214144.0,43.0,7.225806,1.5,1.06,7.135319754033631,10.1935478,1.54,1.07,4047917547.0
12,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,202.45174800948007,203.35835760852208,203.4389451284369,0.0,0.0,822.0,207.07,62.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,11.513583,1.5,1.06,7.135319754033631,16.3001288,1.41,1.06,4053238022.0
13,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,195.1301630033413,195.1301630033413,195.1301630033413,0.0,0.0,822.0,76.96,61.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,7.969152,1.5,1.06,7.135319754033631,13.239075199999998,1.41,1.06,4047110144.0
14,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.14110450656156,204.906014057633,204.97400601772824,0.0,0.0,822.0,198.96,63.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,9.560724,1.41,1.06,7.122780749794755,13.6950909,1.41,1.06,4046970683.0
15,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,200.06687099521517,200.06687099521517,200.06687099521517,0.0,0.0,822.0,76.88,61.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,6.923077,1.41,1.06,7.122780749794755,9.8717949,1.41,1.06,4040867971.0
16,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,187.3583159976988,202.71872940284084,204.0840994832979,11.0,4.0,822.0,95.28,63.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,9.090909,1.41,1.06,7.122780749794755,12.2077919,1.41,1.06,4043304861.0
17,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,205.77185999718492,205.77185999718492,205.77185999718492,0.0,0.0,822.0,76.88,61.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,7.643312,1.41,1.06,7.122780749794755,11.5923567,1.46,1.07,4038418497.0
18,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,200.49444650067016,208.0838310488616,208.75844300870085,0.0,0.0,822.0,217.07,63.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,10.253165,1.41,1.06,7.122780749794755,17.721519699999998,1.46,1.07,4039995555.0
19,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,189.86442500317932,189.86442500317932,189.86442500317932,0.0,0.0,822.0,76.97,61.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,6.967742,1.41,1.06,7.122780749794755,9.8064518,1.46,1.07,4034735898.0
20,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,194.47249249788,202.65659974102164,203.384075940412,7.0,3.0,822.0,104.46,64.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,9.573092,1.41,1.06,7.122780749794755,13.4540747,1.46,1.07,4044361826.0
21,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,202.02848000917584,202.02848000917584,202.02848000917584,0.0,0.0,822.0,76.88,61.0,1923.0,5005.0,0.2766352000000097,1662214144.0,55.0,7.593308,1.41,1.06,7.122780749794755,10.553411,1.46,1.07,4038820102.0
22,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,188.7439420024748,198.71305120541365,199.59919424567488,6.0,2.0,822.0,112.23,63.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,8.762887,1.41,1.06,7.122780749794755,11.984536899999998,1.42,1.07,4044288425.0
23,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,197.05863599665463,197.05863599665463,197.05863599665463,0.0,0.0,822.0,76.95,61.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,7.060334,1.41,1.06,7.122780749794755,10.5263163,1.42,1.07,4039602339.0
24,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.2237394998665,204.91314715254703,204.9744278327853,5.0,2.0,822.0,115.21,63.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,9.468223,1.42,1.07,7.108192451458639,12.5810635,1.42,1.07,4044677447.0
25,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,188.75082999875303,188.75082999875303,188.75082999875303,0.0,0.0,822.0,76.97,61.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,6.274008,1.42,1.07,7.108192451458639,9.2189508,1.42,1.07,4043554422.0
26,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,201.8414119957015,203.53075879247623,203.6809229521896,10.0,4.0,822.0,95.55,64.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,9.560724,1.42,1.07,7.108192451458639,12.9198968,1.42,1.07,4044218171.0
27,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,179.09509601304308,179.09509601304308,179.09509601304308,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,8.108108,1.42,1.07,7.108192451458639,12.3552124,1.42,1.07,4048023453.0
28,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.37010550813284,205.003558358294,205.05986527830828,11.0,4.0,822.0,96.34,64.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,9.067358,1.42,1.07,7.108192451458639,12.3057001,1.87,1.17,4048658890.0
29,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,180.87906400614884,180.87906400614884,180.87906400614884,0.0,0.0,822.0,76.96,61.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,6.675225,1.42,1.07,7.108192451458639,9.6277286,1.87,1.17,4049039523.0
30,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,202.70008849911392,204.73187044553924,204.9124732852215,15.0,6.0,822.0,87.14,64.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,9.350649,1.42,1.07,7.108192451458639,12.4675318,1.87,1.17,4053401600.0
31,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,181.6600300080609,181.6600300080609,181.6600300080609,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.0046466000000009,1662214144.0,55.0,7.554417,1.42,1.07,7.108192451458639,10.7554418,1.87,1.17,4054323298.0
32,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,200.83901150064776,203.5449699505989,203.78549959059453,19.0,7.0,822.0,83.32,64.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,9.622887,1.42,1.07,7.108192451458639,14.0442131,1.87,1.17,4054572859.0
33,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,201.14435099822003,201.14435099822003,201.14435099822003,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,7.455013,1.42,1.07,7.108192451458639,11.6966582,1.87,1.17,4056837783.0
34,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,200.3891990025295,203.3503799015307,203.6135959814419,23.0,9.0,822.0,81.68,64.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,10.349288,1.8,1.17,7.134571792093092,13.7128066,1.8,1.17,4062035574.0
35,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,185.82491400593423,185.82491400593423,185.82491400593423,0.0,0.0,822.0,77.06,61.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,7.603093,1.8,1.17,7.134571792093092,11.2113409,1.8,1.17,4056014651.0
36,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.6196265000617,205.13299234735317,205.1786248671124,23.0,9.0,822.0,82.55,64.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,9.23277,1.8,1.17,7.134571792093092,12.3537061,1.8,1.17,4062376361.0
37,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,199.11861499713268,199.11861499713268,199.11861499713268,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,6.53009,1.8,1.17,7.134571792093092,9.8591558,1.8,1.17,4064911818.0
38,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,206.31078299629732,208.6807781997777,208.89144444008707,25.0,9.0,822.0,82.26,64.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,9.87013,1.8,1.17,7.134571792093092,13.6363637,1.8,1.17,4064985219.0
39,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,192.3158670106204,192.3158670106204,192.3158670106204,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,8.322497,1.8,1.17,7.134571792093092,11.4434331,1.8,1.17,4066811838.0
40,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,198.6744575042394,203.7474924545677,204.19842889459687,36.0,13.0,822.0,78.97,63.0,1923.0,5005.0,0.4874534999999924,1662214144.0,55.0,10.25974,1.8,1.17,7.134571792093092,14.0259737,1.82,1.18,4057256165.0
41,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,187.3065500112716,187.3065500112716,187.3065500112716,0.0,0.0,822.0,77.04,61.0,1923.0,5005.0,0.4874534999999924,1662214144.0,38.0,7.593308,1.8,1.17,7.134571792093092,10.2960108,1.82,1.18,4059504312.0
42,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,196.9326239996008,204.6066729009908,205.2888105811144,34.0,13.0,822.0,79.65,63.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,8.723958,1.8,1.17,7.134571792093092,11.848958,1.82,1.18,4063551815.0
43,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,190.0911530101439,190.0911530101439,190.0911530101439,0.0,0.0,822.0,77.15,61.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,7.642487,1.8,1.17,7.134571792093092,11.6580315,1.82,1.18,4065279868.0
44,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.57771250221413,205.09609224682208,205.1421704463428,38.0,14.0,822.0,79.15,64.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,8.690013,1.75,1.18,7.146618236029667,11.6731515,1.82,1.18,4064862535.0
45,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,181.87327399209607,181.87327399209607,181.87327399209607,0.0,0.0,822.0,77.14,61.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,9.560724,1.75,1.18,7.146618236029667,12.9198968,1.82,1.18,4068519968.0
46,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,206.63775850698585,208.7615213567915,208.9503002767742,40.0,15.0,822.0,79.07,64.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,8.419689,1.75,1.18,7.146618236029667,11.1398967,1.61,1.16,4064956907.0
47,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,193.8905050046742,193.8905050046742,193.8905050046742,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,7.870968,1.75,1.18,7.146618236029667,11.0967741,1.61,1.16,4067520675.0
48,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,190.2023514994653,204.8403416556539,206.141496336204,46.0,17.0,822.0,78.49,63.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,8.549223,1.75,1.18,7.146618236029667,11.787564799999998,1.61,1.16,4065308180.0
49,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,172.6167270098813,172.6167270098813,172.6167270098813,0.0,0.0,822.0,77.15,61.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,7.272727,1.75,1.18,7.146618236029667,10.9090908,1.61,1.16,4067701030.0
50,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,206.53079399926355,209.06419229650052,209.28938325625492,54.0,20.0,822.0,78.23,63.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,10.416667,1.75,1.18,7.146618236029667,14.4531253,1.61,1.16,4067131654.0
51,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,176.56453399104066,176.56453399104066,176.56453399104066,0.0,0.0,822.0,77.14,61.0,1923.0,5005.0,0.0025058000000001,1662214144.0,38.0,6.426735,1.75,1.18,7.146618236029667,10.1542415,1.61,1.16,4066188984.0
52,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,206.1372630050755,208.50104190103596,208.7111555806769,63.0,23.0,822.0,78.1,63.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.376289,1.75,1.18,7.146618236029667,11.2113409,1.56,1.15,4050726682.0
53,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,169.00104300293606,169.00104300293606,169.00104300293606,0.0,0.0,822.0,77.04,61.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.300908,1.75,1.18,7.146618236029667,11.9325555,1.56,1.15,4050595610.0
54,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,176.59984799684025,182.5409144963487,183.069009296305,55.0,20.0,822.0,77.74,63.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,10.116732,1.56,1.15,7.12164968539687,13.8780808,1.56,1.15,4051164987.0
55,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,178.92433400265872,178.92433400265872,178.92433400265872,0.0,0.0,822.0,77.07,61.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,7.225806,1.56,1.15,7.12164968539687,10.8387093,1.56,1.15,4051603292.0
56,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,187.15990649798184,202.9131883486116,204.3134800686676,62.0,22.0,822.0,77.81,63.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.645161,1.56,1.15,7.12164968539687,12.6451608,1.56,1.15,4046544961.0
57,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,175.1020800002152,175.1020800002152,175.1020800002152,0.0,0.0,822.0,77.02,61.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,9.438776,1.56,1.15,7.12164968539687,17.857143100000002,1.6,1.17,4058320470.0
58,2,2,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,2.0,2.0,2.0,1.0,0.0,204.27653150545663,204.98222375535988,205.04495195535128,57.0,21.0,822.0,77.74,63.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.678756,1.56,1.15,7.12164968539687,12.1761651,1.6,1.17,4050206588.0
59,1,1,0,0,0,0.0,0.0,1.5,normal_cooling,calibration_level6_rps1.5_20260703_100141,1.0,1.0,1.0,1.0,0.0,181.3192019908456,181.3192019908456,181.3192019908456,0.0,0.0,822.0,77.04,61.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.111534,1.56,1.15,7.12164968539687,15.9695818,1.6,1.17,4044030476.0
0,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,171.36335099348798,171.36335099348798,171.36335099348798,0.0,0.0,822.0,216.91,63.0,1923.0,5005.0,0.5611131999999998,1662312448.0,38.0,8.129032,1.56,1.15,7.12164968539687,11.225805800000002,1.6,1.17,4043985387.0
1,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.97,60.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,8.279431,1.56,1.15,7.12164968539687,11.2548517,1.6,1.17,4046716928.0
2,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,201.65298999927472,201.65298999927472,201.65298999927472,0.0,0.0,822.0,230.78,62.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,7.441253,1.56,1.15,7.12164968539687,11.749347399999998,1.71,1.2,4049572200.0
3,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.86,60.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,12.516129,1.56,1.15,7.12164968539687,17.8064516,1.71,1.2,4053077590.0
4,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,202.3950590082677,202.3950590082677,202.3950590082677,0.0,0.0,822.0,194.8,62.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,8.21382,1.71,1.2,7.122057111819757,13.2985658,1.71,1.2,4045418790.0
5,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.86,60.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,6.958763,1.71,1.2,7.122057111819757,9.4072166,1.71,1.2,4045857095.0
6,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.99019100598525,200.99019100598525,200.99019100598525,0.0,0.0,822.0,216.38,62.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,5.46875,1.71,1.2,7.122057111819757,8.984374599999999,1.71,1.2,4045127286.0
7,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.77,60.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,7.483871,1.71,1.2,7.122057111819757,11.225806100000002,1.73,1.21,4045520502.0
